Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783433071,1000,,Aggregated,6.100000,0.000000,380,440,660,710,780,840,860,870,870,870,870,104,0,370,450.584847115841,114.841400005389,874.9742000072729,15.0
1783433072,1000,,Aggregated,6.100000,0.000000,380,440,660,710,780,840,860,870,870,870,870,104,0,370,450.584847115841,114.841400005389,874.9742000072729,15.0
1783433073,1000,,Aggregated,4.800000,0.000000,370,440,630,710,780,840,860,870,870,870,870,105,0,370,447.6468542862373,114.841400005389,874.9742000072729,15.0
1783433074,1000,,Aggregated,4.800000,0.000000,370,440,630,710,780,840,860,870,870,870,870,105,0,370,447.6468542862373,114.841400005389,874.9742000072729,15.0
1783433075,1000,,Aggregated,4.800000,0.000000,370,440,630,710,780,840,860,870,870,870,870,105,0,370,447.6468542862373,114.841400005389,874.9742000072729,15.0
1783433076,1000,,Aggregated,4.800000,0.000000,370,440,630,710,780,840,860,870,870,870,870,105,0,370,447.6468542862373,114.841400005389,874.9742000072729,15.0
1783433077,1000,,Aggregated,4.800000,0.000000,370,440,630,710,780,840,860,870,870,870,870,105,0,370,447.6468542862373,114.841400005389,874.9742000072729,15.0
1783433078,1000,,Aggregated,4.800000,0.000000,370,440,630,710,780,840,860,870,870,870,870,105,0,370,447.6468542862373,114.841400005389,874.9742000072729,15.0
1783433079,1000,,Aggregated,4.800000,0.000000,370,440,630,710,780,840,860,870,870,870,870,105,0,370,447.6468542862373,114.841400005389,874.9742000072729,15.0
1783433080,1000,,Aggregated,4.800000,0.000000,370,440,630,710,780,840,860,870,870,870,870,105,0,370,447.6468542862373,114.841400005389,874.9742000072729,15.0
1783433081,1000,,Aggregated,4.800000,0.000000,370,440,630,710,780,840,860,870,870,870,870,105,0,370,447.6468542862373,114.841400005389,874.9742000072729,15.0
1783433082,1000,,Aggregated,4.800000,0.000000,370,440,630,710,780,840,860,870,870,870,870,105,0,370,447.6468542862373,114.841400005389,874.9742000072729,15.0
1783433083,1000,,Aggregated,1.500000,0.000000,380,450,680,720,790,860,870,31000,31000,31000,31000,107,1,380,1023.3821233650986,114.841400005389,31249.698500003433,14.719626168224298
1783433084,1000,,Aggregated,0.100000,0.000000,380,450,690,740,800,870,31000,33000,33000,33000,33000,109,2,380,1612.9144256887264,114.841400005389,33152.98800000164,14.44954128440367
1783433085,1000,,Aggregated,0.100000,0.000000,380,460,710,740,840,31000,33000,33000,33000,33000,33000,111,3,380,2182.5766666672507,114.841400005389,33229.266800000914,14.18918918918919
1783433086,1000,,Aggregated,0.200000,0.100000,380,480,710,770,860,33000,33000,35000,35000,35000,35000,113,4,380,2764.8901026554313,114.841400005389,35083.38640000147,13.938053097345133
1783433087,1000,,Aggregated,0.200000,0.100000,380,480,710,770,860,33000,33000,35000,35000,35000,35000,113,4,380,2764.8901026554313,114.841400005389,35083.38640000147,13.938053097345133
1783433088,1000,,Aggregated,0.600000,0.300000,390,660,770,790,33000,36000,36000,37000,37000,37000,37000,121,8,390,4976.465678513209,114.841400005389,36834.02650000062,13.016528925619834
1783433089,1000,,Aggregated,0.800000,0.400000,390,690,780,800,33000,36000,37000,37000,37000,37000,37000,123,9,390,5497.163801626738,114.841400005389,36999.510399997234,12.804878048780488
1783433090,1000,,Aggregated,1.000000,0.500000,400,710,780,840,35000,36000,37000,38000,38000,38000,38000,125,10,400,6010.807444800856,114.841400005389,37599.99090000929,12.6
1783433091,1000,,Aggregated,1.000000,0.500000,400,710,780,840,35000,36000,37000,38000,38000,38000,38000,125,10,400,6010.807444800856,114.841400005389,37599.99090000929,12.6
1783433092,1000,,Aggregated,1.000000,0.500000,400,710,780,840,35000,36000,37000,38000,38000,38000,38000,125,10,400,6010.807444800856,114.841400005389,37599.99090000929,12.6
1783433093,1000,,Aggregated,2.000000,1.000000,420,740,840,31000,37000,40000,41000,41000,41000,41000,41000,133,14,420,8104.7034729329025,114.841400005389,41444.05760000518,11.842105263157896
1783433094,1000,,Aggregated,2.000000,1.000000,440,770,870,35000,40000,41000,41000,42000,42000,42000,42000,139,17,440,9551.98060503676,114.841400005389,42143.92630000657,11.33093525179856
1783433095,1000,,Aggregated,2.000000,1.000000,440,770,870,35000,40000,41000,41000,42000,42000,42000,42000,139,17,440,9551.98060503676,114.841400005389,42143.92630000657,11.33093525179856
1783433096,1000,,Aggregated,2.000000,1.000000,440,770,870,35000,40000,41000,41000,42000,42000,42000,42000,139,17,440,9551.98060503676,114.841400005389,42143.92630000657,11.33093525179856
1783433097,1000,,Aggregated,2.800000,1.400000,460,780,33000,36000,41000,42000,45000,45000,45000,45000,45000,145,20,460,10997.682203448998,114.841400005389,45120.30749999394,10.862068965517242
1783433098,1000,,Aggregated,2.800000,1.400000,480,800,35000,37000,41000,45000,45000,45000,45000,45000,45000,149,22,480,11915.724576510755,114.841400005389,45209.38600000227,10.570469798657719
1783433099,1000,,Aggregated,2.800000,1.400000,540,860,36000,38000,43000,45000,45000,46000,46000,46000,46000,155,25,540,13221.913555484538,114.841400005389,46336.640499997884,10.161290322580646
1783433100,1000,,Aggregated,3.200000,1.600000,690,33000,37000,41000,45000,46000,48000,49000,49000,49000,49000,163,29,690,14909.420450921067,114.841400005389,48940.191700006835,9.662576687116564
1783433101,1000,,Aggregated,3.400000,1.700000,710,35000,40000,41000,45000,48000,48000,49000,49000,49000,49000,169,32,710,16088.760571598386,114.841400005389,48940.191700006835,9.319526627218934
1783433102,1000,,Aggregated,3.600000,1.800000,770,36000,41000,45000,48000,49000,50000,50000,50000,50000,50000,179,37,770,17957.954479888886,114.841400005389,49947.93290000234,8.798882681564246
1783433103,1000,,Aggregated,4.200000,2.100000,770,37000,42000,45000,48000,50000,50000,51000,51000,51000,51000,183,39,770,18657.034093443228,114.841400005389,50681.65230000159,8.60655737704918
1783433104,1000,,Aggregated,4.400000,2.200000,790,40000,45000,46000,50000,50000,51000,51000,51000,51000,51000,193,44,790,20313.32785595908,114.841400005389,50819.232199995895,8.160621761658032
1783433105,1000,,Aggregated,5.600000,2.800000,860,41000,46000,48000,50000,51000,52000,52000,53000,53000,53000,205,50,860,22172.087533171245,114.841400005389,53022.87269999215,7.682926829268292
1783433106,1000,,Aggregated,5.200000,2.600000,31000,43000,48000,49000,51000,52000,54000,54000,55000,55000,55000,213,54,31000,23353.50197746518,114.841400005389,54555.36880000727,7.394366197183099
