Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783432879,100,,Aggregated,0.400000,0.000000,140,240,3000,3000,3400,16000,16000,16000,16000,16000,16000,11,0,140,2123.37434439822,63.244699995266274,16035.372899990762,20.727272727272727
1783432880,100,,Aggregated,0.400000,0.000000,140,240,3000,3000,3400,16000,16000,16000,16000,16000,16000,11,0,140,2123.37434439822,63.244699995266274,16035.372899990762,20.727272727272727
1783432881,100,,Aggregated,0.000000,0.000000,150,3000,3400,16000,30000,30000,30000,30000,30000,30000,30000,13,1,150,6438.175106799037,63.244699995266274,30169.676200006506,17.53846153846154
1783432882,100,,Aggregated,0.000000,0.000000,150,3000,3400,16000,30000,30000,30000,30000,30000,30000,30000,13,1,150,6438.175106799037,63.244699995266274,30169.676200006506,17.53846153846154
1783432883,100,,Aggregated,0.000000,0.000000,150,3000,3400,16000,30000,30000,30000,30000,30000,30000,30000,13,1,150,6438.175106799037,63.244699995266274,30169.676200006506,17.53846153846154
1783432884,100,,Aggregated,0.200000,0.100000,3400,30000,30000,33000,34000,34000,34000,34000,34000,34000,34000,19,4,3400,14598.444620441158,63.244699995266274,33553.1331999955,12.0
1783432885,100,,Aggregated,0.200000,0.100000,30000,31000,32000,32000,33000,34000,34000,34000,34000,34000,34000,23,6,30000,17567.808586450905,63.244699995266274,33553.1331999955,9.91304347826087
1783432886,100,,Aggregated,0.600000,0.300000,30000,30000,32000,32000,33000,34000,34000,34000,34000,34000,34000,24,6,16000,16845.724370348533,63.244699995266274,33553.1331999955,10.125
1783432887,100,,Aggregated,1.200000,0.600000,30000,32000,33000,33000,33000,34000,34000,34000,34000,34000,34000,28,8,30000,19142.345335299,63.244699995266274,33553.1331999955,8.678571428571429
1783432888,100,,Aggregated,1.200000,0.600000,31000,33000,33000,34000,38000,38000,38000,38000,38000,38000,38000,35,11,31000,21627.021059667713,63.244699995266274,38492.85890000465,7.371428571428571
1783432889,100,,Aggregated,1.200000,0.600000,31000,33000,34000,34000,38000,38000,38000,38000,38000,38000,38000,37,12,31000,22409.30182130747,63.244699995266274,38492.85890000465,6.972972972972973
1783432890,100,,Aggregated,1.500000,0.700000,32000,33000,34000,36000,38000,38000,38000,38000,38000,38000,38000,39,13,32000,23110.654163804396,63.244699995266274,38492.85890000465,6.615384615384615
1783432891,100,,Aggregated,2.600000,1.200000,32000,34000,34000,36000,38000,38000,40000,40000,40000,40000,40000,41,14,32000,23930.451880204044,63.244699995266274,39916.6658000031,6.2926829268292686
1783432892,100,,Aggregated,2.800000,1.300000,33000,34000,36000,38000,39000,40000,40000,40000,40000,40000,40000,46,16,33000,24782.29506061724,63.244699995266274,40476.802999997744,5.934782608695652
1783432893,100,,Aggregated,2.600000,1.200000,33000,36000,38000,39000,40000,40000,41000,41000,41000,41000,41000,50,18,33000,26012.842055767436,63.244699995266274,40909.20919999189,5.46
1783432894,100,,Aggregated,2.900000,1.300000,34000,38000,39000,39000,40000,40000,41000,41000,41000,41000,41000,56,21,33000,27470.008208720596,63.244699995266274,40909.20919999189,4.875
1783432895,100,,Aggregated,2.900000,1.300000,34000,38000,39000,39000,40000,40000,41000,41000,41000,41000,41000,56,21,33000,27470.008208720596,63.244699995266274,40909.20919999189,4.875
1783432896,100,,Aggregated,3.300000,1.500000,34000,38000,39000,40000,40000,41000,44000,44000,44000,44000,44000,58,22,34000,28035.988008419954,63.244699995266274,43883.50429999991,4.706896551724138
1783432897,100,,Aggregated,3.300000,1.500000,34000,38000,39000,40000,41000,42000,44000,44000,44000,44000,44000,60,23,34000,28505.812066472725,63.244699995266274,43883.50429999991,4.55
1783432898,100,,Aggregated,3.300000,1.500000,36000,39000,40000,40000,42000,44000,46000,46000,46000,46000,46000,64,25,34000,29550.075020130782,63.244699995266274,46231.365300001926,4.265625
1783432899,100,,Aggregated,3.400000,1.600000,36000,39000,40000,40000,44000,45000,46000,46000,46000,46000,46000,66,26,36000,30030.796987702546,63.244699995266274,46231.365300001926,4.136363636363637
1783432900,100,,Aggregated,3.400000,1.600000,36000,40000,40000,42000,45000,46000,47000,47000,47000,47000,47000,70,28,36000,30953.735361262516,63.244699995266274,46589.801900001476,3.9
